                  73  -4.81873915832      0.901454024252E-05  0.303969416772E-02
                  74  -4.81925043886      0.167347361568E-05  0.309848059523E-02
                  75  -4.81975667571      0.897683667608E-05  0.302611284076E-02
                  76  -4.82026413906      0.164773268915E-05  0.308490148045E-02
                  77  -4.82076661853      0.894058045309E-05  0.301284058162E-02
                  78  -4.82127037289      0.162250130900E-05  0.307163635388E-02
                  79  -4.82176920151      0.890576165696E-05  0.299987464915E-02
                  80  -4.82226935336      0.159776676215E-05  0.305868241222E-02
                  81  -4.82276463603      0.887237053132E-05  0.298721229086E-02
                  82  -4.82326129025      0.157351672656E-05  0.304603691972E-02
                  83  -4.82375313027      0.884039774575E-05  0.297485079249E-02
                  84  -4.82424639013      0.154973924539E-05  0.303369718829E-02
                  85  -4.82473488924      0.880983430434E-05  0.296278746408E-02
                  86  -4.82522485646      0.152642270260E-05  0.302166057822E-02
                  87  -4.82571011489      0.878067157928E-05  0.295101964657E-02
                  88  -4.82619688970      0.150355580272E-05  0.300992450169E-02
                  89  -4.82667900621      0.875290135324E-05  0.293954472020E-02
                  90  -4.82716268740      0.148112755442E-05  0.299848642414E-02
                  91  -4.82764175931      0.872651584018E-05  0.292836010743E-02
                  92  -4.82812244424      0.145912725481E-05  0.298734387571E-02
                  93  -4.82859856752      0.870150776834E-05  0.291746329029E-02
                  94  -4.82907635221      0.143754448016E-05  0.297649443996E-02
                  95  -4.82954962145      0.867787030840E-05  0.290685179515E-02
                  96  -4.83002460061      0.141636907114E-05  0.296593577907E-02
                  97  -4.83049510915      0.865559724294E-05  0.289652322288E-02
                  98  -4.83096737621      0.139559112492E-05  0.295566562778E-02
                  99  -4.83143521615      0.863468292711E-05  0.288647524377E-02
                 100  -4.83190486335      0.137520098770E-05  0.294568179069E-02
                 101  -4.83237012558      0.861512227035E-05  0.287670559187E-02
                 102  -4.83283724400      0.135518924418E-05  0.293598216064E-02
                 103  -4.83330001829      0.859691085822E-05  0.286721208838E-02
                 104  -4.83376469789      0.133554671334E-05  0.292656470324E-02
                 105  -4.83422507290      0.858004485013E-05  0.285799261782E-02
                 106  -4.83468740259      0.131626443514E-05  0.291742749642E-02
                 107  -4.83514546596      0.856452124357E-05  0.284904517812E-02
                 108  -4.83560553365      0.129733367061E-05  0.290856869518E-02
                 109  -4.83606137201      0.855033764047E-05  0.284036783786E-02
                 110  -4.83651926466      0.127874589229E-05  0.289998655439E-02
                 111  -4.83697296374      0.853749240077E-05  0.283195876175E-02
                 112  -4.83742876739      0.126049277911E-05  0.289167942662E-02
                 113  -4.83788041200      0.852598463082E-05  0.282381620748E-02
                 114  -4.83833421187      0.124256621045E-05  0.288364576574E-02
                 115  -4.83878388601      0.851581421110E-05  0.281593852753E-02
                 116  -4.83923576651      0.122495825904E-05  0.287588413983E-02
                 117  -4.83968355340      0.850698188647E-05  0.280832418629E-02
                 118  -4.84013359820      0.120766118899E-05  0.286839321342E-02
                 119  -4.84057958033      0.849948915283E-05  0.280097173632E-02
                 120  -4.84102787244      0.119066744721E-05  0.286117177138E-02
                 121  -4.84147213161      0.849333842260E-05  0.279387984767E-02
                 122  -4.84191875339      0.117396966181E-05  0.285421869973E-02
                 123  -4.84236137081      0.848853290370E-05  0.278704728153E-02
                 124  -4.84280640406      0.115756063290E-05  0.284753301848E-02
                 125  -4.84324746035      0.848507682539E-05  0.278047292868E-02
                 126  -4.84369098634      0.114143333100E-05  0.284111386307E-02
                 127  -4.84413056165      0.848297532387E-05  0.277415578877E-02
                 128  -4.84457266120      0.112558089239E-05  0.283496048708E-02
                 129  -4.84501083518      0.848223447018E-05  0.276809497335E-02
                 130  -4.84545158871      0.110999661525E-05  0.282907226083E-02
                 131  -4.84588844065      0.848286127077E-05  0.276228969932E-02
                 132  -4.84632792823      0.109467395163E-05  0.282344870481E-02
                 133  -4.84676353706      0.848486390037E-05  0.275673932968E-02
                 134  -4.84720183847      0.107960650785E-05  0.281808945395E-02
                 135  -4.84763628286      0.848825147879E-05  0.275144332969E-02
                 136  -4.84807347766      0.106478803630E-05  0.281299429699E-02
                 137  -4.84850683603      0.849303434401E-05  0.274640131440E-02
                 138  -4.84894300362      0.105021243656E-05  0.280816313536E-02
                 139  -4.84937535426      0.849922379495E-05  0.274161299733E-02
                 140  -4.84981057392      0.103587374596E-05  0.280359603505E-02
                 141  -4.85024199499      0.850683245066E-05  0.273707824868E-02
                 142  -4.85067634598      0.102176613881E-05  0.279929320505E-02
                 143  -4.85110691562      0.851587412418E-05  0.273279707190E-02
                 144  -4.85154047722      0.100788392287E-05  0.279525499859E-02
                 145  -4.85197027357      0.852636384874E-05  0.272876960188E-02
                 146  -4.85240312516      0.994221534010E-06  0.279148193384E-02
                 147  -4.85283222648      0.853831803520E-05  0.272499612747E-02
                 148  -4.85326444758      0.980773533679E-06  0.278797468951E-02
                 149  -4.85369293228      0.855175446340E-05  0.272147708630E-02
                 150  -4.85412460265      0.967534605835E-06  0.278473410565E-02
                 151  -4.85455254935      0.856669230970E-05  0.271821306385E-02
                 152  -4.85498374905      0.954499552919E-06  0.278176119550E-02
                 153  -4.85541123668      0.858315225012E-05  0.271520480536E-02
                 154  -4.85584204616      0.941663292861E-06  0.277905714735E-02
                 155  -4.85626915400      0.860115649828E-05  0.271245321502E-02
                 156  -4.85669965415      0.929020854608E-06  0.277662334492E-02
                 157  -4.85712646194      0.862072896928E-05  0.270995937738E-02
                 158  -4.85755673418      0.916567375806E-06  0.277446136434E-02
                 159  -4.85798332219      0.864189528928E-05  0.270772455643E-02
                 160  -4.85841344854      0.904298102162E-06  0.277257295020E-02
                 161  -4.85883989763      0.866468266734E-05  0.270575016148E-02
                 162  -4.85926996083      0.892208378858E-06  0.277096009160E-02
                 163  -4.85969635253      0.868912043739E-05  0.270403783330E-02
                 164  -4.86012643611      0.880293653268E-06  0.276962495763E-02
                 165  -4.86055285273      0.871523966329E-05  0.270258936779E-02
                 166  -4.86098304106      0.868549466867E-06  0.276856997297E-02
                 167  -4.86140956579      0.874307368181E-05  0.270140680014E-02
                 168  -4.86183994424      0.856971457581E-06  0.276779775877E-02
                 169  -4.86226666118      0.877265773870E-05  0.270049233500E-02
                 170  -4.86269731619      0.845555354060E-06  0.276731119006E-02
                 171  -4.86312431052      0.880402937553E-05  0.269984840411E-02
                 172  -4.86355532965      0.834296979874E-06  0.276711334035E-02
                 173  -4.86398268765      0.883722792390E-05  0.269947759120E-02
                 174  -4.86441415966      0.823192269978E-06  0.276720736656E-02
                 175  -4.86484196877      0.887229295742E-05  0.269938244866E-02
                 176  -4.86527398336      0.812237359623E-06  0.276759584789E-02
                 177  -4.86570233183      0.890925608645E-05  0.269956452390E-02
                 178  -4.86613497807      0.801429002047E-06  0.276827766930E-02
                 179  -4.86656395314      0.894810162048E-05  0.270001972277E-02
                 180  -4.86699731149      0.790766566146E-06  0.276923298506E-02
                 181  -4.86742698996      0.898857298223E-05  0.270071569949E-02
                 182  -4.86786109116      0.780262021100E-06  0.277034661634E-02
                 183  -4.86829149104      0.902917417093E-05  0.270147575849E-02
                 184  -4.86872609918      0.769991752284E-06  0.277100363012E-02
                 185  -4.86915692361      0.906183289486E-05  0.270136096726E-02
                 186  -4.86959035871      0.760375435331E-06  0.276788413601E-02
                 187  -4.87001960607      0.904271967434E-05  0.269529207375E-02
                 188  -4.87044256037      0.753700360363E-06  0.274305351842E-02
                 189  -4.87085928249      0.874227177271E-05  0.265628159072E-02
                 190  -4.87123230498      0.761630237031E-06  0.261466556521E-02
                 191  -4.87159180889      0.731479368204E-05  0.247418613320E-02
                 192  -4.87185620139      0.819163777931E-06  0.224324665806E-02
                 193  -4.87210112189      0.457705906808E-05  0.204979454752E-02
                 194  -4.87229277933      0.888782615372E-06  0.186427471472E-02
                 195  -4.87247440665      0.318204690345E-05  0.175614263622E-02
                 196  -4.87264584056      0.892708662744E-06  0.171947832888E-02
                 197  -4.87281489803      0.292312949233E-05  0.168934809090E-02
                 198  -4.87298281933      0.887106184448E-06  0.169233502282E-02
                 199  -4.87314986125      0.288747691156E-05  0.167816475289E-02
                 200  -4.87331698118      0.881878135902E-06  0.168673892077E-02
